"time","period","gdp","exp","epg","hpr","gdpus","oil","crd","bci"
2002.66666666667,2,-0.446156100789175,2.04595958747396,-0.266234979923873,-0.012178338553874,0.443586033733467,0.0531608411454128,11.9387382360166,-3.03473707300041
2002.75,2,NA,NA,-0.175472546068516,NA,NA,-0.0291482447323532,NA,NA
2002.83333333333,2,NA,NA,-0.19805896149041,NA,NA,-0.106713590371975,NA,NA
2002.91666666667,2,0.0569618841861796,-0.407663852153384,-0.270099482787189,-0.0106373594240455,0.154702909803817,0.115533828983864,9.00043386269193,-6.80162159789556
2003,2,NA,NA,-0.311256349200596,NA,NA,0.0934033919890014,NA,NA
2003.08333333333,2,NA,NA,-0.312112294416686,NA,NA,0.0609835893826307,NA,NA
2003.16666666667,2,1.62955633246717,18.4133417443247,-0.319555687944292,-0.0154305510176384,0.553233578478718,-0.0820188817565157,7.31598952837843,-17.1986691019409
2003.25,2,NA,NA,-0.31569597148205,NA,NA,-0.170694182807674,NA,NA
2003.33333333333,2,NA,NA,-0.249451989213279,NA,NA,0.0246254953030776,NA,NA
2003.41666666667,2,-1.61238833071504,-1.74341071816198,-0.1849462020603,-0.0193694779925261,0.856580668018303,0.0663839853200296,12.7180739591139,-4.53985693176762
2003.5,2,NA,NA,-0.122723327138077,NA,NA,0.0218596828736777,NA,NA
2003.58333333333,2,NA,NA,-0.0825757797595505,NA,NA,0.033014669320941,NA,NA
2003.66666666667,2,5.0246112342597,2.80093268899861,-0.0658981860469838,-0.0237485085065558,1.68395105203327,-0.101581458426298,12.1868034709375,22.2411970400361
2003.75,2,NA,NA,-0.0163521802804387,NA,NA,0.0772411199244327,NA,NA
2003.83333333333,2,NA,NA,-0.025540556559654,NA,NA,0.0031283689809829,NA,NA
2003.91666666667,2,3.51035374609268,6.6233813144823,-0.0219024974603103,-0.0261537298538735,1.14162563468234,0.024932497800509,11.9153418247024,28.9344710107937
2004,2,NA,NA,0.0355608604193237,NA,NA,0.0409689592766846,NA,NA
2004.08333333333,2,NA,NA,0.0267776398433773,NA,NA,-0.00367812361112363,NA,NA
2004.16666666667,2,2.7937644686471,6.74109399506619,-0.00221220233568428,-0.0328524944684168,0.532327929739118,0.0697940521833096,6.99234526166208,30.8930012959106
2004.25,2,NA,NA,-0.0246293887270764,NA,NA,0.000477569161966951,NA,NA
2004.33333333333,2,NA,NA,-0.0467716054672187,NA,NA,0.103905662930094,NA,NA
2004.41666666667,2,0.968758685510984,4.83125136605098,-0.0343523391539785,-0.0364395592356556,0.759187231222036,-0.0581745854760551,1.88992137137682,19.4599177867799
2004.5,2,NA,NA,-0.0479626590258929,NA,NA,0.0617531389857889,NA,NA
2004.58333333333,2,NA,NA,-0.0461763698043186,NA,NA,0.104648616117127,NA,NA
2004.66666666667,2,0.398564226627052,4.41904477243256,-0.0228845621612589,-0.0394455747539268,0.940887783409394,-0.0172185813877384,-2.34435108151174,15.9059512249885
2004.75,2,NA,NA,-0.0409308208231878,NA,NA,0.111770267442803,NA,NA
2004.83333333333,2,NA,NA,-0.024777066962569,NA,NA,-0.110473396755037,NA,NA
2004.91666666667,2,2.86030829753212,1.53618197096552,-0.0121108697411435,-0.040681478635652,0.996690607987993,-0.0737655415781744,-5.15349685874869,11.5426257879049
2005,2,NA,NA,0.0110892396527796,NA,NA,0.0965537973084029,NA,NA
2005.08333333333,2,NA,NA,-0.00813796923138912,NA,NA,0.030315286111262,NA,NA
2005.16666666667,2,0.68056348044454,0.907046952172408,-0.012292916807626,-0.0438742624966151,1.10088153733212,0.132671511823267,-7.84135662747834,8.45865290611819
2005.25,2,NA,NA,-0.0347089037311321,NA,NA,-0.00719422597107588,NA,NA
2005.33333333333,2,NA,NA,-0.0127525661097499,NA,NA,-0.056360024719032,NA,NA
2005.41666666667,2,2.25797636878617,2.54712457877604,0.0221913363076979,-0.0514143733776267,0.460499384190882,0.11901148488476,-8.35162058190619,19.4594610959948
2005.5,2,NA,NA,0.0664196172119762,NA,NA,0.0384133336535807,NA,NA
